Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,SYN Flag Count,FIN Flag Count,RST Flag Count,ACK Flag Count,PSH Flag Count,Flow Bytes/s,Flow Packets/s
10/09/2026 22:31:15,192.168.1.15,192.168.1.5,0,0,1,3834157,11,13,858,364,0,0,0,0,0,318.71,6.26
10/09/2026 22:31:15,192.168.1.16,192.168.1.23,28306,8080,6,184243,16,5,11520,162345,1,0,0,0,0,943672.22,113.98
10/09/2026 22:31:15,192.168.1.17,192.168.1.23,36687,54737,6,2958229,12,15,11424,7215,1,0,0,0,0,6300.73,9.13
10/09/2026 22:31:15,192.168.1.12,8.8.4.4,41789,53,6,3428027,18,11,1350,4191,0,0,0,1,1,1616.38,8.46
10/09/2026 22:31:15,192.168.1.9,192.168.1.22,42713,443,6,4489459,17,9,4947,446337,0,1,0,1,0,100520.8,5.79
10/09/2026 22:31:15,192.168.1.26,192.168.1.28,60559,8080,6,3648195,15,10,9990,77520,1,0,0,0,0,23987.2,6.85
10/09/2026 22:31:15,192.168.1.18,192.168.1.6,17654,80,17,4236,10,8,12800,313400,0,0,0,0,0,77006610.01,4249.29
10/09/2026 22:31:15,192.168.1.10,192.168.1.7,37341,8443,17,2035787,1,12,1162,628128,0,0,0,0,0,309113.87,6.39
10/09/2026 22:31:15,192.168.1.26,192.168.1.9,48228,8080,6,4114290,18,12,13086,702132,0,0,0,1,1,173837.53,7.29
10/09/2026 22:31:15,192.168.1.7,192.168.1.19,58243,8080,17,3525465,17,9,17425,151263,0,0,0,0,0,47848.44,7.37
10/09/2026 22:31:15,192.168.1.26,142.250.80.46,46793,8443,6,3023701,2,6,1108,379038,0,1,0,1,0,125722.09,2.65
10/09/2026 22:31:15,104.244.42.65,192.168.1.13,2062,22,17,1390791,4,10,4508,6200,0,0,0,0,0,7699.22,10.07
10/09/2026 22:31:15,192.168.1.8,142.250.80.46,21791,53,6,2898823,16,8,576,2160,1,0,0,0,0,943.83,8.28
10/09/2026 22:31:15,192.168.1.21,192.168.1.22,58509,63322,6,2527984,2,9,844,9594,1,0,0,1,0,4128.98,4.35
10/09/2026 22:31:15,192.168.1.3,1.1.1.1,63613,34762,6,2020921,13,3,11219,1890,0,1,0,1,0,6486.65,7.92
10/09/2026 22:31:15,192.168.1.6,192.168.1.26,38548,80,6,2194893,20,12,13860,9528,0,1,0,1,0,10655.64,14.58
10/09/2026 22:31:15,198.41.0.4,192.168.1.13,23654,22,17,2726130,2,5,772,6575,0,0,0,0,0,2695.03,2.57
10/09/2026 22:31:15,192.168.1.8,192.168.1.27,46678,19127,17,534726,12,8,16116,7104,0,0,0,0,0,43424.11,37.4
10/09/2026 22:31:15,192.168.1.23,192.168.1.18,48308,443,17,3040632,19,1,5206,60176,0,0,0,0,0,21502.77,6.58
10/09/2026 22:31:15,192.168.1.6,192.168.1.16,7207,443,6,2971774,2,13,2890,773604,1,0,0,0,0,261289.72,5.05
10/09/2026 22:31:15,192.168.1.1,192.168.1.17,61712,443,6,2618112,7,4,5649,83964,1,0,0,0,0,34228.1,4.2
10/09/2026 22:31:15,8.8.4.4,192.168.1.9,24258,80,6,2478043,8,14,9344,562870,0,1,0,1,0,230913.67,8.88
10/09/2026 22:31:15,198.41.0.4,192.168.1.29,17533,53,6,2428979,19,4,1463,1240,0,0,0,1,1,1112.81,9.47
10/09/2026 22:31:15,172.217.14.238,192.168.1.24,2239,22,6,3887062,20,8,5820,2344,0,1,0,1,0,2100.3,7.2
10/09/2026 22:31:15,192.168.1.10,192.168.1.29,28658,993,6,4970297,11,12,9790,15336,0,0,0,1,1,5055.23,4.63
10/09/2026 22:31:15,192.168.1.7,198.41.0.4,20247,587,17,4938545,18,1,23994,473,0,0,0,0,0,4954.29,3.85
10/09/2026 22:31:15,192.168.1.5,192.168.1.27,31893,22,6,4005910,3,6,2691,8058,0,0,1,0,0,2683.29,2.25
10/09/2026 22:31:15,192.168.1.26,192.168.1.29,5629,53,6,3274183,5,10,155,4830,1,0,0,0,0,1522.52,4.58
10/09/2026 22:31:15,192.168.1.1,192.168.1.8,22750,53,6,1115116,12,15,612,5610,0,0,0,1,1,5579.69,24.21
10/09/2026 22:31:15,13.32.99.1,1.1.1.1,37672,7700,6,2713011,15,7,14970,6643,1,0,0,1,0,7966.43,8.11
10/09/2026 22:31:15,192.168.1.7,192.168.1.18,4216,8443,6,4461477,7,10,6454,356340,0,0,0,1,1,81317.02,3.81
10/09/2026 22:31:15,192.168.1.20,192.168.1.7,11266,8080,17,4050757,14,9,10528,26388,0,0,0,0,0,9113.36,5.68
10/09/2026 22:31:15,192.168.1.3,192.168.1.2,18591,53,17,2859630,14,14,924,6244,0,0,0,0,0,2506.62,9.79
10/09/2026 22:31:15,192.168.1.19,192.168.1.5,60432,22,6,250501,8,13,10936,6604,0,1,0,1,0,70019.68,83.83
10/09/2026 22:31:15,13.32.99.1,192.168.1.28,48270,53,17,829234,2,12,110,4596,0,0,0,0,0,5675.12,16.88
10/09/2026 22:31:15,192.168.1.4,192.168.1.19,22636,8080,6,3266345,10,0,11040,0,0,0,0,1,0,3379.92,3.06
10/09/2026 22:31:15,192.168.1.11,192.168.1.27,22941,8080,6,3255464,11,3,16346,14277,0,1,0,1,0,9406.65,4.3
10/09/2026 22:31:15,13.32.99.1,192.168.1.23,27787,8443,6,3995586,9,14,9189,20944,0,0,1,0,0,7541.57,5.76
10/09/2026 22:31:15,192.168.1.11,192.168.1.10,13442,21,6,2505568,1,1,625,271,1,0,0,0,0,357.6,0.8
10/09/2026 22:31:15,192.168.1.15,192.168.1.3,15855,51540,6,4347381,5,0,5755,0,1,0,0,0,0,1323.79,1.15
10/09/2026 22:31:15,192.168.1.3,192.168.1.12,11212,80,6,3158838,16,11,5808,35189,0,0,0,1,1,12978.51,8.55
10/09/2026 22:31:15,192.168.1.12,192.168.1.6,5958,35371,6,4751132,4,9,2888,7407,1,0,0,0,0,2166.85,2.74
10/09/2026 22:31:15,192.168.1.19,192.168.1.22,40460,993,6,1406182,11,15,14388,10185,0,0,0,1,1,17474.98,18.49
10/09/2026 22:31:15,192.168.1.15,192.168.1.10,10367,80,6,4811731,10,5,14620,205150,1,0,0,0,0,45673.79,3.12
10/09/2026 22:31:15,192.168.1.25,192.168.1.16,50630,80,6,2392121,16,13,15808,560898,0,0,0,1,1,241085.63,12.12
10/09/2026 22:31:15,192.168.1.26,198.41.0.4,16555,53,6,394941,9,12,486,768,0,0,0,1,0,3175.16,53.17
10/09/2026 22:31:15,192.168.1.15,8.8.4.4,35022,53,6,4529518,15,5,1035,1955,0,0,0,1,0,660.11,4.42
10/09/2026 22:31:15,192.168.1.12,192.168.1.27,52809,993,6,4276248,18,6,19656,7872,0,0,0,1,1,6437.42,5.61
10/09/2026 22:31:15,192.168.1.4,192.168.1.8,42236,19750,6,4310424,2,3,248,3897,1,0,0,0,0,961.62,1.16
10/09/2026 22:31:15,192.168.1.14,52.84.17.100,21631,8443,6,2779151,10,4,14350,175792,1,0,0,0,0,68417.3,5.04
10/09/2026 22:31:15,104.244.42.65,198.41.0.4,5085,53,6,2364229,19,15,1425,4950,0,0,0,1,1,2696.44,14.38
10/09/2026 22:31:15,192.168.1.9,151.101.1.140,0,0,1,4806561,1,10,28,660,0,0,0,0,0,143.14,2.29
10/09/2026 22:31:15,192.168.1.11,192.168.1.25,0,0,1,253377,15,12,975,624,0,0,0,0,0,6310.75,106.56
10/09/2026 22:31:15,192.168.1.5,52.84.17.100,50162,143,6,3092710,14,15,9058,21075,0,0,1,0,0,9743.23,9.38
10/09/2026 22:31:15,198.41.0.4,192.168.1.29,59411,8443,6,4110265,14,14,15568,307552,0,0,0,1,1,78612.94,6.81
10/09/2026 22:31:15,192.168.1.26,192.168.1.3,36487,8080,6,2484891,9,15,8730,482250,1,0,0,0,0,197586.13,9.66
10/09/2026 22:31:15,172.217.14.238,192.168.1.26,12774,53,17,707431,8,10,360,2630,0,0,0,0,0,4226.56,25.44
10/09/2026 22:31:15,192.168.1.19,192.168.1.15,0,0,1,1326425,14,1,700,62,0,0,0,0,0,574.48,11.31
10/09/2026 22:31:15,192.168.1.27,192.168.1.3,17725,443,6,3190173,17,13,17578,141414,0,0,0,1,1,49838.05,9.4
10/09/2026 22:31:15,192.168.1.26,192.168.1.18,0,0,1,1217978,1,4,38,236,0,0,0,0,0,224.96,4.11
10/09/2026 22:31:15,192.168.1.4,192.168.1.28,24711,443,6,1338702,12,2,3540,130510,1,0,0,1,0,100134.31,10.46
10/09/2026 22:31:15,198.41.0.4,192.168.1.10,59345,53147,6,2602408,15,3,6615,690,0,0,0,1,1,2807.02,6.92
10/09/2026 22:31:15,192.168.1.22,192.168.1.28,47312,443,17,2460720,13,10,5122,569020,0,0,0,0,0,233322.77,9.35
10/09/2026 22:31:15,192.168.1.6,198.41.0.4,52092,53,17,902548,6,7,354,1232,0,0,0,0,0,1757.25,14.4
10/09/2026 22:31:15,192.168.1.13,192.168.1.16,24399,53,6,4568181,15,9,510,2655,0,0,0,1,1,692.84,5.25
10/09/2026 22:31:15,192.168.1.7,192.168.1.25,10326,34861,6,4232040,20,7,6360,2030,1,0,0,0,0,1982.5,6.38
10/09/2026 22:31:15,192.168.1.4,192.168.1.17,29688,4577,6,1196992,10,2,6860,1518,0,1,0,1,0,6999.21,10.03
10/09/2026 22:31:15,1.1.1.1,192.168.1.9,0,0,1,113035,2,6,64,174,0,0,0,0,0,2105.54,70.77
10/09/2026 22:31:15,192.168.1.12,192.168.1.7,16430,8080,17,3725922,4,10,2936,225540,0,0,0,0,0,61320.66,3.76
10/09/2026 22:31:15,192.168.1.28,192.168.1.15,5069,53,6,4231494,16,11,592,1001,1,0,0,0,0,376.46,6.38
10/09/2026 22:31:15,192.168.1.9,192.168.1.4,35494,24109,6,3072477,11,0,8470,0,0,0,0,1,0,2756.73,3.58
10/09/2026 22:31:15,192.168.1.26,192.168.1.3,31216,19542,6,4368707,17,2,16745,1108,0,0,0,1,1,4086.56,4.35
10/09/2026 22:31:15,192.168.1.10,1.1.1.1,13213,61453,17,108650,17,0,2788,0,0,0,0,0,0,25660.38,156.47
10/09/2026 22:31:15,8.8.4.4,192.168.1.11,65050,110,6,4548190,8,8,1400,9384,0,0,0,1,1,2371.05,3.52
10/09/2026 22:31:15,192.168.1.10,192.168.1.12,14791,7096,6,4858666,8,11,10088,13849,0,0,0,1,0,4926.66,3.91
10/09/2026 22:31:15,192.168.1.16,1.1.1.1,13698,53,6,1556356,19,10,1178,4900,0,0,0,1,0,3905.28,18.63
10/09/2026 22:31:15,198.41.0.4,1.1.1.1,64614,53474,6,3274943,11,6,9779,8004,1,0,0,0,0,5430.02,5.19
10/09/2026 22:31:15,192.168.1.24,198.41.0.4,59936,443,17,2278444,11,0,7073,0,0,0,0,0,0,3104.31,4.83
10/09/2026 22:31:15,192.168.1.9,192.168.1.21,42000,22,6,2933384,2,5,646,2495,0,0,0,1,0,1070.78,2.39
10/09/2026 22:31:15,192.168.1.23,192.168.1.16,62042,443,6,4627072,9,5,5265,63820,0,0,0,1,0,14930.61,3.03
10/09/2026 22:31:15,192.168.1.18,192.168.1.13,23053,20,6,896953,17,13,24089,1326,1,0,0,0,0,28334.82,33.45
10/09/2026 22:31:15,192.168.1.24,192.168.1.4,33011,8443,6,4530304,5,12,3895,510240,1,0,0,0,0,113487.97,3.75
10/09/2026 22:31:15,198.41.0.4,192.168.1.18,49503,20,6,4912358,19,0,17252,0,0,0,0,1,1,3511.96,3.87
10/09/2026 22:31:15,192.168.1.18,192.168.1.28,32162,443,6,2469813,16,10,6944,433700,1,0,0,0,0,178411.89,10.53
10/09/2026 22:31:15,192.168.1.13,192.168.1.15,10016,8443,6,2236140,11,10,3245,284910,0,1,0,1,0,128862.68,9.39
10/09/2026 22:31:15,192.168.1.2,192.168.1.7,42508,587,6,3699730,18,4,9684,5328,1,0,0,1,0,4057.59,5.95
10/09/2026 22:31:15,8.8.4.4,192.168.1.7,35554,22,6,4281349,13,3,17693,3711,1,0,0,1,0,4999.36,3.74
10/09/2026 22:31:15,192.168.1.15,172.217.14.238,64997,80,6,1008114,11,11,15983,720379,1,0,0,0,0,730435.25,21.82
10/09/2026 22:31:15,13.32.99.1,192.168.1.1,26644,8080,6,4149777,15,9,7245,12384,0,0,1,0,0,4730.13,5.78
10/09/2026 22:31:15,192.168.1.13,192.168.1.3,17611,2026,6,3256726,17,11,9061,1639,1,0,0,1,0,3285.51,8.6
10/09/2026 22:31:15,192.168.1.13,192.168.1.8,42888,11506,6,971583,15,9,8565,3879,0,0,0,1,1,12807.96,24.7
10/09/2026 22:31:15,192.168.1.5,104.244.42.65,56905,8443,17,1083330,5,3,2445,102585,0,0,0,0,0,96951.07,7.38
10/09/2026 22:31:15,192.168.1.27,192.168.1.16,56309,80,6,4288147,4,11,2724,403194,0,0,0,1,1,94660.47,3.5
10/09/2026 22:31:15,13.32.99.1,192.168.1.5,64349,53,6,4969184,11,5,528,410,1,0,0,0,0,188.76,3.22
10/09/2026 22:31:15,192.168.1.19,192.168.1.18,41251,443,6,3506458,13,7,18967,120057,0,0,0,1,1,39647.99,5.7
10/09/2026 22:31:15,192.168.1.6,52.84.17.100,25936,443,6,269320,4,1,3172,49743,0,0,0,1,1,196476.31,18.57
10/09/2026 22:31:15,151.101.1.140,104.244.42.65,12839,8443,6,1718166,11,15,7381,810255,0,0,0,1,1,475877.19,15.13
10/09/2026 22:31:15,192.168.1.20,192.168.1.5,35750,80,6,3935312,6,8,5868,289808,0,0,0,1,1,75134.07,3.56
10/09/2026 22:31:15,8.8.8.8,192.168.1.16,44656,7771,6,3601401,15,2,1485,466,0,0,0,1,0,541.73,4.72
10/09/2026 22:31:15,192.168.1.25,192.168.1.13,54648,443,6,2528137,3,13,2223,68042,0,0,0,1,0,27793.19,6.33
10/09/2026 22:31:15,192.168.1.17,192.168.1.28,39121,29212,6,1947333,8,14,3920,5488,1,0,0,0,0,4831.22,11.3
10/09/2026 22:31:16,192.168.1.13,1.1.1.1,12372,27523,6,1099987,6,5,7086,1740,0,0,1,0,0,8023.73,10.0
10/09/2026 22:31:16,192.168.1.7,192.168.1.2,22704,8080,6,1553230,16,1,13680,2936,0,0,0,1,0,10697.71,10.94
10/09/2026 22:31:16,192.168.1.1,142.250.80.46,61349,53,6,2285878,11,1,517,75,1,0,0,0,0,258.98,5.25
10/09/2026 22:31:16,192.168.1.10,13.32.99.1,5240,80,17,4502197,11,3,9922,180732,0,0,0,0,0,42346.88,3.11
10/09/2026 22:31:16,192.168.1.19,192.168.1.7,34952,53,6,3633846,7,14,203,1792,0,0,0,1,1,549.01,5.78
10/09/2026 22:31:16,192.168.1.28,192.168.1.18,63082,8443,6,2872141,1,3,1167,53382,0,0,0,1,1,18992.45,1.39
10/09/2026 22:31:16,1.1.1.1,13.32.99.1,55597,53,6,4536521,6,7,456,1869,0,0,0,1,1,512.51,2.87
10/09/2026 22:31:16,192.168.1.7,142.250.80.46,2484,53,6,1289408,19,11,950,5236,1,0,0,0,0,4797.55,23.27
10/09/2026 22:31:16,192.168.1.20,192.168.1.3,58250,22877,6,3340379,3,0,1611,0,1,0,0,0,0,482.28,0.9
10/09/2026 22:31:16,192.168.1.17,192.168.1.14,0,0,1,487909,4,7,176,581,0,0,0,0,0,1551.52,22.55
10/09/2026 22:31:16,192.168.1.22,192.168.1.16,54123,443,6,884436,5,3,2680,111945,0,0,0,1,0,129602.37,9.05
10/09/2026 22:31:16,192.168.1.15,192.168.1.23,37352,80,6,1196705,8,8,7240,466240,1,0,0,0,0,395653.06,13.37
10/09/2026 22:31:16,192.168.1.11,13.32.99.1,4515,22,17,4614863,7,15,2240,16455,0,0,0,0,0,4051.04,4.77
10/09/2026 22:31:16,142.250.80.46,1.1.1.1,37248,22,6,57905,3,5,3618,3075,0,1,0,1,0,115585.87,138.16
10/09/2026 22:31:16,192.168.1.2,192.168.1.13,47331,35134,6,4699235,3,3,957,4440,0,0,0,1,0,1148.48,1.28
10/09/2026 22:31:16,1.1.1.1,192.168.1.8,6157,65075,6,2929782,3,8,4347,1672,0,1,0,1,0,2054.42,3.75
10/09/2026 22:31:16,104.244.42.65,192.168.1.19,58979,53,17,153529,15,3,735,225,0,0,0,0,0,6252.89,117.24
10/09/2026 22:31:16,192.168.1.13,198.41.0.4,60733,8443,6,2981531,11,14,11770,427182,0,0,1,0,0,147223.69,8.38
10/09/2026 22:31:16,52.84.17.100,192.168.1.1,24378,53,6,4367515,14,0,714,0,1,0,0,0,0,163.48,3.21
10/09/2026 22:31:16,192.168.1.3,192.168.1.26,0,0,1,499349,10,9,400,414,0,0,0,0,0,1630.12,38.05
10/09/2026 22:31:16,8.8.8.8,104.244.42.65,61949,465,17,2413396,19,7,25327,5712,0,0,0,0,0,12861.13,10.77
10/09/2026 22:31:16,192.168.1.16,192.168.1.7,12602,36075,6,1327608,17,14,16830,20902,0,0,1,0,0,28421.04,23.35
10/09/2026 22:31:16,192.168.1.24,192.168.1.1,33693,53,17,3309606,6,3,426,1110,0,0,0,0,0,464.1,2.72
10/09/2026 22:31:16,192.168.1.4,198.41.0.4,3234,39276,6,2959065,8,2,1256,1420,1,0,0,0,0,904.34,3.38
10/09/2026 22:31:16,192.168.1.25,192.168.1.15,42020,8080,17,4899859,11,1,9229,2121,0,0,0,0,0,2316.39,2.45
10/09/2026 22:31:16,192.168.1.16,8.8.8.8,58207,43222,6,2559264,5,4,575,4024,1,0,0,0,0,1797.0,3.52
10/09/2026 22:31:16,192.168.1.4,192.168.1.19,0,0,1,1998512,19,12,1292,696,0,0,0,0,0,994.74,15.51
10/09/2026 22:31:16,192.168.1.15,192.168.1.26,48361,80,6,4063693,3,14,2484,209356,0,0,0,1,0,52129.92,4.18
10/09/2026 22:31:16,192.168.1.1,192.168.1.23,50032,21,17,4215379,14,14,1134,8932,0,0,0,0,0,2387.92,6.64
10/09/2026 22:31:16,192.168.1.8,142.250.80.46,41047,80,6,1340910,19,13,15960,148200,1,0,0,0,0,122424.32,23.86
10/09/2026 22:31:16,192.168.1.21,151.101.1.140,22837,8443,6,1304295,1,12,1197,666972,1,0,0,0,0,512283.65,9.97
10/09/2026 22:31:16,192.168.1.7,192.168.1.3,12163,62678,6,152193,6,12,4878,4956,0,1,0,1,0,64615.32,118.27
10/09/2026 22:31:16,192.168.1.6,192.168.1.25,18213,8443,6,3027672,4,14,5556,157038,0,0,1,0,0,53702.65,5.95
10/09/2026 22:31:16,192.168.1.10,198.41.0.4,15005,443,17,748311,8,8,2296,262984,0,0,0,0,0,354505.01,21.38
10/09/2026 22:31:16,192.168.1.14,52.84.17.100,54650,8443,6,2223186,16,15,17120,679965,0,1,0,1,0,313552.26,13.94
10/09/2026 22:31:16,142.250.80.46,192.168.1.28,60606,80,6,3666417,9,9,12267,76671,1,0,0,0,0,24257.47,4.91
10/09/2026 22:31:16,192.168.1.22,192.168.1.17,0,0,1,1329289,11,15,495,600,0,0,0,0,0,823.75,19.56
10/09/2026 22:31:16,198.41.0.4,192.168.1.22,52595,22,6,43057,1,5,582,6700,0,0,0,1,1,169124.65,139.35
10/09/2026 22:31:16,172.217.14.238,192.168.1.14,50508,22,17,1856582,8,11,4224,13970,0,0,0,0,0,9799.73,10.23
10/09/2026 22:31:16,192.168.1.10,192.168.1.26,16417,80,6,4599640,15,0,12255,0,0,0,0,1,1,2664.34,3.26
10/09/2026 22:31:16,192.168.1.3,1.1.1.1,22824,8443,6,1418494,2,1,2696,24452,1,0,0,0,0,19138.61,2.11
10/09/2026 22:31:16,192.168.1.25,192.168.1.4,38316,47137,17,3972440,4,1,1404,689,0,0,0,0,0,526.88,1.26
10/09/2026 22:31:16,192.168.1.23,192.168.1.19,52576,55112,6,3442194,4,9,3756,6750,1,0,0,0,0,3052.12,3.78
10/09/2026 22:31:16,192.168.1.13,192.168.1.21,9317,8443,6,1525687,7,9,1820,489420,0,0,0,1,0,321979.54,10.49
10/09/2026 22:31:16,192.168.1.20,192.168.1.7,37896,44360,6,926600,12,11,9084,4983,1,0,0,0,0,15181.31,24.82
10/09/2026 22:31:16,192.168.1.21,192.168.1.10,58471,8443,6,3613835,13,13,17771,444171,0,0,0,1,0,127825.98,7.19
10/09/2026 22:31:16,192.168.1.15,151.101.1.140,47300,22,6,1439614,17,5,6205,4230,0,1,0,1,0,7248.47,15.28
10/09/2026 22:31:16,192.168.1.11,192.168.1.19,0,0,1,291798,19,8,1482,672,0,0,0,0,0,7381.82,92.53
10/09/2026 22:31:16,1.1.1.1,192.168.1.9,63713,8443,6,2972762,13,3,15938,101754,1,0,0,0,0,39590.12,5.38
10/09/2026 22:31:16,192.168.1.8,8.8.4.4,11734,53,6,2717213,8,2,296,738,0,0,0,1,0,380.54,3.68
10/09/2026 22:31:16,192.168.1.1,192.168.1.19,51248,8080,6,1061475,11,4,2992,245768,1,0,0,0,0,234353.14,14.13
10/09/2026 22:31:16,192.168.1.15,151.101.1.140,48870,21,6,1425923,18,9,18090,801,1,0,0,1,0,13248.26,18.94
10/09/2026 22:31:16,192.168.1.4,192.168.1.28,38618,53,6,1311077,17,13,1054,3172,1,0,0,0,0,3223.3,22.88
10/09/2026 22:31:16,192.168.1.5,192.168.1.8,44301,36661,6,2254758,17,8,16184,5504,1,0,0,0,0,9618.77,11.09
10/09/2026 22:31:16,192.168.1.8,192.168.1.29,43440,53,6,1433402,15,0,750,0,0,1,0,1,0,523.23,10.46
10/09/2026 22:31:16,192.168.1.7,192.168.1.29,6144,18605,6,535361,2,6,2256,8358,0,0,0,1,0,19825.87,14.94
10/09/2026 22:31:16,192.168.1.8,192.168.1.19,18420,53,6,492920,20,11,1600,2134,0,1,0,1,0,7575.27,62.89
10/09/2026 22:31:16,192.168.1.20,192.168.1.5,55438,443,6,195942,14,7,16156,282653,0,0,0,1,0,1524986.99,107.17
10/09/2026 22:31:16,192.168.1.24,192.168.1.15,30711,25,6,1213103,9,9,2862,6021,0,0,0,1,0,7322.54,14.84
10/09/2026 22:31:16,192.168.1.16,8.8.8.8,47068,443,6,667591,19,5,27189,157865,0,0,0,1,0,277196.67,35.95
10/09/2026 22:31:16,192.168.1.5,192.168.1.22,51591,63670,6,3713556,3,11,696,7777,0,0,0,1,0,2281.64,3.77
10/09/2026 22:31:16,198.41.0.4,8.8.8.8,29759,53,17,436666,14,4,854,748,0,0,0,0,0,3668.71,41.22
10/09/2026 22:31:16,192.168.1.9,192.168.1.13,13385,8443,6,2101058,10,9,7430,334296,0,0,0,1,1,162644.72,9.04
10/09/2026 22:31:16,192.168.1.9,172.217.14.238,32279,53,6,4938568,5,14,230,2114,0,0,0,1,1,474.63,3.85
10/09/2026 22:31:16,142.250.80.46,192.168.1.5,36979,8443,17,2501921,17,0,10438,0,0,0,0,0,0,4171.99,6.79
10/09/2026 22:31:16,192.168.1.23,192.168.1.9,10066,443,17,3201479,6,9,5664,9090,0,0,0,0,0,4608.5,4.69
10/09/2026 22:31:16,198.41.0.4,192.168.1.24,14683,8443,6,3890279,12,8,8544,297536,1,0,0,0,0,78678.16,5.14
10/09/2026 22:31:16,192.168.1.19,192.168.1.27,39158,443,6,1148475,16,10,6496,98710,0,0,0,1,0,91604.95,22.64
10/09/2026 22:31:16,192.168.1.19,192.168.1.27,5320,41806,17,715132,15,3,8970,2400,0,0,0,0,0,15899.16,25.17
10/09/2026 22:31:16,192.168.1.4,8.8.4.4,9580,8443,17,4982540,11,8,5918,66936,0,0,0,0,0,14621.86,3.81
10/09/2026 22:31:16,192.168.1.6,192.168.1.28,18995,8443,17,563020,19,12,20482,235716,0,0,0,0,0,455042.45,55.06
10/09/2026 22:31:16,192.168.1.3,192.168.1.4,22167,32620,6,2685932,6,4,3102,2476,1,0,0,0,0,2076.75,3.72
10/09/2026 22:31:16,192.168.1.4,192.168.1.11,11630,443,17,1333619,13,10,17953,598800,0,0,0,0,0,462465.67,17.25
10/09/2026 22:31:16,52.84.17.100,192.168.1.16,6041,465,6,2939792,4,8,268,1208,0,1,0,1,0,502.08,4.08
10/09/2026 22:31:16,192.168.1.16,192.168.1.29,14132,44747,17,1761705,7,14,3409,16226,0,0,0,0,0,11145.45,11.92
10/09/2026 22:31:16,192.168.1.23,192.168.1.14,38844,22,6,2141172,9,13,11385,7865,0,0,0,1,0,8990.4,10.27
10/09/2026 22:31:16,151.101.1.140,198.41.0.4,1741,8080,6,2131259,13,0,19214,0,0,0,0,1,1,9015.33,6.1
10/09/2026 22:31:16,192.168.1.22,13.32.99.1,2521,587,17,1720340,18,15,16938,11700,0,0,0,0,0,16646.71,19.18
10/09/2026 22:31:16,52.84.17.100,1.1.1.1,31942,59993,17,150079,15,14,8910,4354,0,0,0,0,0,88380.12,193.23
10/09/2026 22:31:16,192.168.1.17,13.32.99.1,13885,53,6,821540,19,13,1178,5408,0,0,0,1,0,8016.65,38.95
10/09/2026 22:31:16,192.168.1.7,192.168.1.13,4123,587,6,3565070,11,6,14476,3150,0,0,1,0,0,4944.08,4.77
10/09/2026 22:31:16,52.84.17.100,192.168.1.9,8796,8443,6,2342368,13,2,5083,10948,0,0,0,1,1,6843.93,6.4
10/09/2026 22:31:16,192.168.1.7,192.168.1.8,37360,53,6,4116810,6,8,198,744,1,0,0,0,0,228.82,3.4
10/09/2026 22:31:16,192.168.1.7,192.168.1.8,27291,53,6,4526224,8,13,616,2691,0,0,0,1,0,730.63,4.64
10/09/2026 22:31:16,192.168.1.5,192.168.1.10,32731,8443,6,1775735,4,14,3992,686406,0,0,0,1,0,388795.63,10.14
10/09/2026 22:31:16,192.168.1.21,192.168.1.7,28546,443,17,2432461,5,9,2820,153360,0,0,0,0,0,64206.58,5.76
10/09/2026 22:31:16,192.168.1.21,192.168.1.29,65463,2668,17,3354989,5,10,1370,4370,0,0,0,0,0,1710.88,4.47
10/09/2026 22:31:16,192.168.1.18,192.168.1.21,10582,42259,6,381798,13,4,3471,464,0,0,0,1,1,10306.5,44.53
10/09/2026 22:31:16,192.168.1.24,192.168.1.19,7531,8443,6,555078,17,4,18853,256520,0,0,0,1,1,496097.85,37.83
10/09/2026 22:31:16,151.101.1.140,192.168.1.26,61191,28288,6,2735619,15,10,16590,10590,1,0,0,0,0,9935.59,9.14
10/09/2026 22:31:16,192.168.1.12,151.101.1.140,54550,22,17,652000,5,14,4255,9296,0,0,0,0,0,20783.74,29.14
10/09/2026 22:31:16,192.168.1.14,192.168.1.16,37280,8080,6,4721792,17,12,10098,109560,0,0,0,1,0,25341.65,6.14
10/09/2026 22:31:16,192.168.1.3,192.168.1.14,56389,8080,17,1027407,17,0,3638,0,0,0,0,0,0,3540.95,16.55
10/09/2026 22:31:16,1.1.1.1,192.168.1.14,64214,8080,6,2188115,4,9,4324,497034,1,0,0,1,0,229127.81,5.94
10/09/2026 22:31:16,192.168.1.20,192.168.1.16,27388,53,6,27339,14,11,700,2860,0,0,0,1,1,130216.91,914.44
10/09/2026 22:31:16,192.168.1.8,192.168.1.7,39407,3050,6,2454139,5,1,705,1222,1,0,0,0,0,785.2,2.44
10/09/2026 22:31:16,198.41.0.4,142.250.80.46,55501,80,6,2184283,8,7,9544,216580,0,0,0,1,1,103523.22,6.87
10/09/2026 22:31:16,192.168.1.19,192.168.1.23,30136,443,6,3674301,19,12,18240,570780,0,1,0,1,0,160308.04,8.44
10/09/2026 22:31:16,192.168.1.4,1.1.1.1,26883,443,6,3158899,3,15,4188,46515,0,0,0,1,0,16050.85,5.7
10/09/2026 22:31:16,192.168.1.16,192.168.1.19,2880,8080,17,814522,4,4,4660,3016,0,0,0,0,0,9423.93,9.82
